label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
fist,0.0,0.0,0.0,0.24090856129693658,-0.287597480027201,0.05311933874963274,0.34036575801884755,-0.5771326044404999,0.06668468231905894,0.25105934833332305,-0.7829781133237596,0.07364652610332983,0.09241400185229698,-0.7879314542421422,0.0739202762528685,0.2299345128528784,-0.8670994246251132,0.027297798941959297,0.11280177260548087,-0.9922353960476387,0.05238968340472306,0.09403511683071493,-0.8660997330974818,0.053070192691233815,0.12381452644597707,-0.7530137251574226,0.047844845443895875,0.018958520562016818,-0.8817996392096921,-0.0008689665004760595,-0.042992672098646725,-0.9503352609367905,0.060773034074719484,-0.05767412762605625,-0.8382565431297984,0.07197489969209873,-0.032020048393107715,-0.7144149466519567,0.06312083990305535,-0.17717739531296545,-0.8190522551732213,-0.017305306306468017,-0.20362980302949993,-0.8651943117685368,0.04148714644560981,-0.20601410294136377,-0.7448316892981364,0.058961352898846804,-0.1763636321620883,-0.6244837891257675,0.050792570075994276,-0.3446698930853195,-0.7125452148019402,-0.028814060229855065,-0.34037335662428325,-0.7568035296184671,0.015437117908177886,-0.3267507192730515,-0.6316086690038151,0.05488564719802841,-0.2983616169960986,-0.5272928764750476,0.08114722528889236
fist,0.0,0.0,0.0,0.23880271771835462,-0.2882381452924893,0.050770730077722266,0.3471470007781638,-0.5703202818654934,0.06023835864223735,0.26253075533381465,-0.7778918742518433,0.064588691565697,0.1061514851008632,-0.7863725428884373,0.0621842341157903,0.22327763227724273,-0.8769081095806052,0.010462337084889226,0.09115479613958384,-0.9950550011237708,0.03945057514565921,0.0709666354801294,-0.8573643175188639,0.04604497373802388,0.10173671828215466,-0.7402675784050963,0.04389887071317219,0.012266482374281087,-0.892176585959249,-0.016847710761764965,-0.06253221339361045,-0.946730676560415,0.04716749757150564,-0.0789459440815502,-0.8267977195371692,0.061055781237427116,-0.05090393341036588,-0.699124987325712,0.05308838260491187,-0.18315886866798292,-0.826035244365418,-0.030584575885547496,-0.2186396962091974,-0.8561773227336028,0.028926514922651515,-0.2214965471948629,-0.7318416941432065,0.04547788282903396,-0.1888199207207668,-0.6075153148628254,0.03601267776161415,-0.3508616659772737,-0.7173461280553052,-0.03915659072267252,-0.3555043452812242,-0.7441148170477548,0.00192178092613311,-0.3430758814007826,-0.6157370028189988,0.03844335641250895,-0.3117724217212244,-0.5102400842730448,0.06336587052673985
fist,0.0,0.0,0.0,0.2390686710799514,-0.2882960546588507,0.04992957913830057,0.35522644576963763,-0.5659452466569764,0.05997557141158458,0.285908649710345,-0.7682887908444335,0.06487511956877545,0.13772557343480438,-0.773087092749188,0.06409181535100213,0.220854297116891,-0.8789022144137703,0.014896184542669534,0.09626384081950691,-0.9943708902096626,0.044269692277218935,0.07956814210447719,-0.8589681780253227,0.05015021343513787,0.10999005483862166,-0.745785345770724,0.04731421717905406,0.011479286531051867,-0.8890042523292643,-0.01292332187428273,-0.05782925510094808,-0.9523510444407138,0.049456739451518086,-0.0717763889100498,-0.8329402199111444,0.062426478193520527,-0.04541123743220725,-0.7049963388317025,0.05438903033604138,-0.1815156250397389,-0.8221189468899033,-0.027776882529649383,-0.21534672641270475,-0.862822528346223,0.03125104151404457,-0.21669312693728693,-0.73964515190853,0.0485863042075516,-0.18587374841557192,-0.6166246261487975,0.04002104254731695,-0.34483040181784513,-0.7115078962506416,-0.03791668896422074,-0.3469271228321575,-0.752696504614301,0.002862030952154993,-0.3336235276594088,-0.6269940932837496,0.04035725336962206,-0.3040072246857431,-0.5216580662013194,0.06598859476027225
fist,0.0,0.0,0.0,0.24112866913040265,-0.2774642363572648,0.03397492530415821,0.3576946387052661,-0.5699000654933036,0.03593615829401397,0.27571438801166925,-0.7900690338244563,0.0362114547301711,0.11886583209945524,-0.8067786906485325,0.03142189384732416,0.22366193113646182,-0.8851813239714477,-0.006155940985227549,0.1032463433004731,-0.994605767072636,0.009978010870620778,0.08696260475842679,-0.8579968671621578,0.006751283159912653,0.11585987354096174,-0.7411343661125667,-0.0011958107166259513,0.009270636891975973,-0.8971597044757189,-0.028667433281433233,-0.0567503042615273,-0.9580739551715015,0.021341182132777435,-0.06834244831128691,-0.837625178897952,0.031213667590945498,-0.04220775621179981,-0.7095036206538307,0.022477431431626935,-0.18879218656853383,-0.8304862978794448,-0.03983371353652079,-0.21727580236118088,-0.8714747397547727,0.006771260292066463,-0.21454208518905546,-0.7488131604812474,0.02322118762418282,-0.1829291364287216,-0.6246727717688727,0.016353210233464508,-0.3573540964763816,-0.7219598665597922,-0.047201133322642454,-0.35415838663357324,-0.759831721751424,-0.01583007649034792,-0.33745546369537893,-0.634111755807896,0.01883142491133173,-0.30794589228944014,-0.5309450166583839,0.043631272565811265
fist,0.0,0.0,0.0,0.24104081690603513,-0.272464064299085,0.03389148659547298,0.3649132822889516,-0.5637752485440736,0.03772378222901208,0.2955055841822262,-0.7880467574389259,0.04039247955375171,0.14222720243020484,-0.8112872790284912,0.0384623870612649,0.22178862118271703,-0.8940100447422459,-0.0022589603773939906,0.10062926117230879,-0.9947827042030073,0.016766729390891025,0.08304980160629709,-0.8563877478693053,0.01579226634457485,0.11380532023440966,-0.740476813991189,0.009031613578927953,0.008511468818508602,-0.9083603601970324,-0.024403333810729483,-0.06080160592780929,-0.9686178818024986,0.025808930395190274,-0.0733713926343097,-0.8414155520819439,0.03607440087904853,-0.044608329816839085,-0.708406567177621,0.02822152314755127,-0.18788736357033634,-0.8407768443991934,-0.035138884095246056,-0.22467804792010823,-0.8807059514940266,0.010629034388358471,-0.22290020179286466,-0.7503812947546654,0.02791582819129929,-0.18740400403340948,-0.6242815222825698,0.022103838249776277,-0.35508952403138977,-0.7277536301359868,-0.04203894741792371,-0.36084106354646694,-0.7680412329519515,-0.012886009072098931,-0.34591666718858977,-0.6375170867568858,0.021838611241636708,-0.31417004202260096,-0.5321112968811212,0.04739877695603632
fist,0.0,0.0,0.0,0.2299307187881672,-0.2632573611260602,0.04919041540632422,0.35617203610383985,-0.5404022708260313,0.05873833500814608,0.2973526789518092,-0.7604523972557028,0.06494562028379974,0.15508401930773888,-0.7971760737646607,0.06520651244782086,0.2273018775716954,-0.8852019629890108,0.002643018550104642,0.09170810055380978,-0.9952972347936035,0.031193568327762464,0.07035431480250018,-0.8574666748353811,0.03960941588745347,0.10160606410977117,-0.742342923897739,0.039464870786666516,0.014072358813615135,-0.8999194687751705,-0.023795665970554304,-0.06121513480250461,-0.9574263354520169,0.03783457561097268,-0.07963439451527286,-0.8317063953269459,0.054122127771199395,-0.05154468568001722,-0.7038905719743153,0.048098981712431196,-0.1837814787876616,-0.8326323766585189,-0.03636460569829866,-0.22237376535733663,-0.8645188984731813,0.018982598539980473,-0.22722973884888656,-0.7337721680814813,0.03834522397605625,-0.19284610739853367,-0.6098038237008656,0.03152909858610278,-0.35718028935674323,-0.721082267066176,-0.04349544832983725,-0.3650841842036243,-0.7623634702435582,-0.006644531003765752,-0.35434564770362953,-0.626091010191354,0.03119815050886479,-0.32202388088579936,-0.5187485906518073,0.057923264701017045
fist,0.0,0.0,0.0,0.23920986075115408,-0.26395888327717315,0.03923009914584498,0.36831967584791014,-0.5469692330731142,0.046752576358808653,0.3083587979232983,-0.7695224374280963,0.05268981523555341,0.16025584401003562,-0.7974749041307885,0.053770387890649696,0.2241208216091452,-0.8841558952801502,-0.0013353622205247515,0.09815877424599462,-0.9948363256744044,0.02579806498895368,0.07503641974708913,-0.8603851873966046,0.034122135731757736,0.10245140390415029,-0.7468298279421326,0.033399121532465714,0.01204250130488996,-0.8995221115196818,-0.023815940641866616,-0.05806378145974132,-0.964033996362053,0.033282100826605356,-0.07474719147141329,-0.8401278799918315,0.04849101906329278,-0.04871086209507367,-0.7106603859274897,0.04282613304681627,-0.1836623652897926,-0.8339533383532783,-0.033677039359287175,-0.21899569656416923,-0.8710596389575479,0.018037593954434373,-0.22048136580689082,-0.7443824746827887,0.03630185868627203,-0.18818396733285833,-0.6195587816079857,0.02964216674321801,-0.3516721783471346,-0.7224076333676273,-0.03914934754887619,-0.3533764559615545,-0.7617091765842764,-0.005491404955290461,-0.33944987346419947,-0.6335451379489804,0.029251119193124064,-0.30876468160349674,-0.5285656378918602,0.05383436081667711
fist,0.0,0.0,0.0,0.2418225478221817,-0.27656665059506097,0.05420998714983081,0.3592905434270313,-0.5594669385034549,0.06910851371431863,0.2945854287361759,-0.7726604192342459,0.07888643549450439,0.14779673274848618,-0.7875495385752703,0.08231546868471701,0.23083678696604734,-0.8807917285301623,0.020952946261598427,0.1055877352695743,-0.993133116430068,0.0503770107344958,0.08629196531453016,-0.8556726338198446,0.05569464143587117,0.1171370671101309,-0.7406174870129917,0.05247577477162281,0.016983143832112184,-0.8988882155570158,-0.007501162360119577,-0.053585965685057566,-0.9674412515525926,0.05492420231666283,-0.07176451910526123,-0.8451051936944154,0.06895434418720925,-0.04505299744669211,-0.7133532881390291,0.06221025764780629,-0.18105032583447211,-0.8343983133254178,-0.022914928265361147,-0.2203192160943943,-0.8755036509598362,0.03497004397850049,-0.224548419315123,-0.7470978270825788,0.05222134096130305,-0.19120598149061344,-0.623125767200035,0.043870408359920246,-0.35022813801386715,-0.7219905944763146,-0.032942487571447035,-0.3604571450481356,-0.7594966308236241,0.005272177576328242,-0.3493091880753505,-0.6277544086184856,0.04106866335527214,-0.3166915490168891,-0.5236857489190356,0.0660315913474918
fist,0.0,0.0,0.0,0.2451293173871486,-0.2686348783749879,0.04427777082466534,0.3725813408460643,-0.553624436472355,0.0538648250249041,0.31025757965790285,-0.7685233795716996,0.05959833033629254,0.16084796099664356,-0.7789820090538541,0.059680869592072416,0.23055657563017393,-0.8750535181855379,0.010141526882265911,0.10681012613402081,-0.9937334109034328,0.03294700304221201,0.08929702848031265,-0.8582949260318693,0.03388071577188134,0.12303552466229853,-0.7456023838325195,0.02842603770630503,0.016831875843733805,-0.8899011346471091,-0.01566715400350246,-0.05098426662077201,-0.9651440069513068,0.04035781620005,-0.06579000668802025,-0.8437409312653764,0.053159777646466386,-0.03791664038533468,-0.7144241909220456,0.046427211431200814,-0.18057442086424624,-0.8254579896648708,-0.02968413384753888,-0.21409379637826326,-0.8729852625473206,0.02329869396357681,-0.2154513706500349,-0.7497890493951782,0.04087724250430588,-0.1822063829057967,-0.6273865399959009,0.03410826269470353,-0.3487161784953472,-0.7171955804370341,-0.0393684932214867,-0.3512056327508825,-0.7604008198775021,-0.0019282790869304249,-0.3384774000833881,-0.6354750142528587,0.034518528103692624,-0.3079356309796593,-0.5330531446960279,0.05981653419729995
fist,0.0,0.0,0.0,0.24856475296907124,-0.2614494292165133,0.04894758073041904,0.3733068972379258,-0.5445400211181801,0.0620012905916157,0.3012290628092442,-0.7684697746669976,0.07273430615854194,0.15273160166730018,-0.7931040450685658,0.07753272992830525,0.24740658528404788,-0.8774170000959133,0.0035931699643095482,0.11471303421249718,-0.9927399799419415,0.03616976647195911,0.09016454500958891,-0.8543615411608992,0.047432812795991236,0.11833820112923629,-0.7413434753921784,0.0475335160958699,0.031045260721812948,-0.8986994855878031,-0.021454298593380054,-0.04525456392079982,-0.9693989886884418,0.043290016033744286,-0.06660339011306966,-0.8476657475408543,0.062023464909966186,-0.04126294361148512,-0.7183740406620527,0.057145467991286614,-0.16900524277738094,-0.8372310600891331,-0.03237391826347298,-0.2102477738656722,-0.8771567404251915,0.026693926541793898,-0.2164711633775162,-0.7507706590205453,0.04636415873341864,-0.18483612653913764,-0.6269519384199846,0.03852246164894492,-0.34117515566849654,-0.7265723417929032,-0.03797392465674449,-0.3472055982349128,-0.7648788716284768,0.0009165169903014242,-0.3369162285078336,-0.6356693008549077,0.03720186708200429,-0.3069997317173957,-0.5310901123832508,0.06174893242029244
fist,0.0,0.0,0.0,0.2448375931762811,-0.26153136207930006,0.04889351290180267,0.37302038807082843,-0.5404134539957748,0.060923128071888266,0.3100746840848861,-0.7546030219589989,0.0694191007192031,0.1616196410267691,-0.7726056368732223,0.07190055280910918,0.23532857915471234,-0.8753675725451665,0.00867881982369946,0.1058823792554437,-0.993686285128125,0.037101058091018775,0.08389424968217128,-0.8574964465007668,0.04145139242628642,0.11712588616277483,-0.74975799549647,0.03716488774947724,0.022216543143094798,-0.8888550917088268,-0.01731050801398043,-0.05251143372598195,-0.9620184960514905,0.04538822568793116,-0.07066608264593899,-0.8408188719989945,0.06146385036761826,-0.042372046593199666,-0.7141112178627816,0.05498975702464441,-0.1748149358455455,-0.8242191273061988,-0.03010775026620002,-0.21554022936869233,-0.8672952677924065,0.028349532655747564,-0.2192033062476958,-0.7433060976983019,0.048101788716787525,-0.1846770844972841,-0.6216194330709994,0.04102662929470699,-0.3439084139013918,-0.7136949975799941,-0.03807538812620115,-0.34807230868163547,-0.7545147987283267,0.0028518392512734865,-0.33668015167330884,-0.629740804442462,0.04129115547290639,-0.3056852762245956,-0.5265029467398509,0.06727705125318588
fist,0.0,0.0,0.0,0.2405236933859162,-0.2616803312850713,0.04047944893981633,0.3607659800720881,-0.5521896827585067,0.048916964631129066,0.28981175172830237,-0.771475339459263,0.055504461318789285,0.14088769161292716,-0.7964268616563934,0.05670223078714213,0.23126658607484812,-0.890069968927829,0.0031740659261260385,0.09354129804356699,-0.9952661152385672,0.02637016151364097,0.069958247377119,-0.8550186797483936,0.02744420596624219,0.10329335856983393,-0.7406801133713461,0.02167236194122539,0.01617624710292002,-0.9065278315321802,-0.020113833938193167,-0.06882425294642042,-0.97185266562475,0.035567666234154575,-0.08805477688539813,-0.8486326412595099,0.04904136354074803,-0.05832016483005018,-0.7174846181188609,0.04257923009533948,-0.18280587957230096,-0.8425189849769286,-0.03136419971642958,-0.23335719847719022,-0.8795316204269015,0.019944162067570104,-0.23671981877426282,-0.751567869198467,0.03758408576914108,-0.20026871345699707,-0.6273747041229317,0.031016500272395123,-0.3529696772429913,-0.730601728756708,-0.03851960290158686,-0.36403578145497023,-0.763457194565622,-0.004657160740786125,-0.35161967230256674,-0.6357062950880535,0.030086409041321323,-0.3187343197752092,-0.5319993820890255,0.055018065606559405
fist,0.0,0.0,0.0,0.23865745593847942,-0.26362826986890187,0.048372625348914275,0.359165715665325,-0.5495602580156546,0.06012020098747797,0.2947877294681008,-0.7667599274116099,0.06902689164617026,0.1495107638535274,-0.7871411842472027,0.07224067585714972,0.23152036349103353,-0.8844045840275049,0.004507809342351555,0.09703864589667915,-0.9947614194267635,0.03214373379975688,0.07851921809053618,-0.8561065360062635,0.0388090226755479,0.11293286068078479,-0.7442947662032693,0.03700569540182998,0.01812470836372367,-0.9010358844082812,-0.0212676215510217,-0.062164537874218995,-0.9707259030770521,0.03899368215868311,-0.0801572672510264,-0.8453280897389914,0.05656309182656263,-0.05017953094242644,-0.7156860075043432,0.052418773575336274,-0.17912835824026546,-0.8369057849429403,-0.033816839793304715,-0.22553406936861764,-0.8745224747544003,0.022482843802375033,-0.22883695309284677,-0.7442516660544055,0.04262668836846277,-0.192077152681679,-0.6222760532368636,0.03662571554068701,-0.3492241914977415,-0.7245061972904704,-0.04149764548874075,-0.357868084629759,-0.7613470844223819,-0.002162824248668674,-0.346532988982246,-0.6304487667753702,0.035484889451724455,-0.3141818224421464,-0.5278494711642634,0.06139129012346117
fist,0.0,0.0,0.0,0.24063078463310675,-0.2677261167922639,0.05462775932691462,0.35904703396100024,-0.5545154440197051,0.07253164166576934,0.29270161119136917,-0.776920539059014,0.08672163720092149,0.1454203350269933,-0.8035637754240739,0.09485478396392816,0.2323193270794047,-0.8880728401946637,0.019216874929160358,0.09858243212204536,-0.9937622765976543,0.05213484140523917,0.07642876491569969,-0.8579722146270583,0.061290591048044164,0.10766692968535309,-0.7465252482563969,0.06066150373498641,0.018545173865945144,-0.9075166091992534,-0.0071177701851633385,-0.06268339817266357,-0.9754575067384735,0.05711663198886086,-0.08329463521820014,-0.8536884974822335,0.07492285400190339,-0.054774155014894244,-0.7240365240487208,0.07043656211187968,-0.17957279006893107,-0.844282325731737,-0.019979583673446936,-0.22750954367686274,-0.8863311277650894,0.038056394667507105,-0.231608334662638,-0.7566514154077191,0.0575872318046707,-0.1951024509229016,-0.6338572825882217,0.05076630798762016,-0.3504642702660611,-0.7292560648878934,-0.02717703410695613,-0.3592575091288658,-0.7707301358848313,0.012186926382765572,-0.3467696402673664,-0.6378132424485206,0.04954871142267932,-0.31235293547710263,-0.5345869738192908,0.07519491292643599
fist,0.0,0.0,0.0,0.24326685493608072,-0.2680013047812481,0.05711213747480144,0.36184927446485865,-0.5500782629367623,0.07618131274910246,0.3030341661900963,-0.7661540280536573,0.09086830302081757,0.1605262200816171,-0.7870650951634606,0.09939060012819374,0.23033719642513933,-0.885706621237655,0.0206478449423022,0.09720022929228476,-0.9937742525502363,0.054450439793877106,0.07724452217237758,-0.8559874944345299,0.06332038372586835,0.109066703757531,-0.7467979101089035,0.06217779630912685,0.017934491767618285,-0.9037812357084176,-0.006261037722394858,-0.06001744363571178,-0.9723311077236405,0.059738622344710286,-0.07946050079662799,-0.8506118338508141,0.07765295781360937,-0.05180848742359819,-0.7226581924994391,0.07275340630848805,-0.1795166104857549,-0.8404907005770733,-0.019476610598639792,-0.22417471165045677,-0.8820279752979131,0.04195454771518089,-0.22752041439087298,-0.7546899510218777,0.06129226620728234,-0.19220002216656043,-0.6331506267556891,0.05367071887685661,-0.34898494178952527,-0.7269150570807525,-0.027052231392629543,-0.3551930817950417,-0.7677403044781619,0.016000992787266306,-0.34203223296626073,-0.6388393170869839,0.0538296090975961,-0.30809509709742544,-0.5373569671282435,0.07923358804600278
fist,0.0,0.0,0.0,0.24312967051830084,-0.2699377107807963,0.05123569007619127,0.36109356743546367,-0.5554327507290887,0.06635408794226907,0.2913639389833307,-0.7765855729860722,0.0783047963906789,0.1441436655741239,-0.7957825445580433,0.08435983701554944,0.23653367063640818,-0.889824653218453,0.013888659302905072,0.10097354375052649,-0.9937633176303566,0.04731608600431162,0.07793951471321697,-0.8539394149046686,0.05595599965463994,0.10745002354008387,-0.7421937272720373,0.05428232280155885,0.022541099939592687,-0.9103176023293104,-0.011422086004483994,-0.05776958629997468,-0.9734541519608704,0.05426204652825693,-0.07887474117910735,-0.8531833468663929,0.0706431720399165,-0.05283542688727348,-0.7227749984615377,0.06454355480219688,-0.17596522074850857,-0.8490982426106478,-0.023011566995874273,-0.22156420505952248,-0.8851258826637727,0.039012459538425664,-0.22665561493993977,-0.7598651745697411,0.05766546331235388,-0.19386986610824333,-0.63633032687216,0.0491907759963922,-0.34650457009548236,-0.7375093186021793,-0.029590628145230818,-0.35400317792519426,-0.7751148186115512,0.012517910391335792,-0.34094408645145996,-0.6500099004545757,0.049314962940601705,-0.30817927189255545,-0.5484136837993778,0.07432879073245632
fist,0.0,0.0,0.0,0.24415544755594099,-0.26877559368625303,0.053744340702095675,0.36288199233286,-0.5518306430876055,0.06959044701587773,0.2946771482119938,-0.7732043598666307,0.08229332298376586,0.1462803583498936,-0.7924135464538191,0.0888935645664504,0.2378765707843486,-0.8894304648348617,0.012303673487541621,0.10106971660145844,-0.9937671758774513,0.04702884789844941,0.07813642925067742,-0.8534162857349659,0.05683171958751427,0.1078805033420984,-0.741904759782356,0.055882240952245026,0.023357743221638024,-0.910718071960747,-0.01327436611720226,-0.05716168167598625,-0.9722861026428057,0.05497882168772087,-0.07821732439942858,-0.8514341109304758,0.07258419951302031,-0.052450757561664105,-0.721551101768408,0.06638765700756556,-0.1755721993205852,-0.8495167497090214,-0.024459350154049868,-0.22144827676552464,-0.8845821164316972,0.04046523527972078,-0.22643746069874388,-0.7588301203778438,0.059949472225603075,-0.19382575104812888,-0.6349182452979927,0.05095938967041378,-0.3467534002205539,-0.7375712651421771,-0.030378683624731017,-0.3532805666203916,-0.7730954438079205,0.01427905912250934,-0.3400866165910945,-0.6476355961979003,0.05187557443916246,-0.30755190352784506,-0.5461009761512093,0.07675513480354859
fist,0.0,0.0,0.0,0.23355040027059673,-0.2576051595421009,0.049762602724287876,0.35625548207048974,-0.5380524677674171,0.06279257226319718,0.2961064553601402,-0.7616128391386167,0.07336738210333411,0.1518705617124568,-0.7923344096540755,0.07863650894728104,0.2310213588636155,-0.8859385353294593,0.0045162780040418115,0.09308526709399755,-0.9949034462625725,0.03875907203346923,0.07291479134925252,-0.854867905674863,0.05129017990745001,0.10555873412160062,-0.7482212422697107,0.051946344836924424,0.01710098697014875,-0.9006181822531389,-0.021212474462985985,-0.06624506925771632,-0.9719778532820235,0.044046668356926846,-0.08357771118121891,-0.849443056065643,0.06469834738263974,-0.05546256210428036,-0.7248417996370935,0.0608470799929661,-0.18099092348750875,-0.8344179885623028,-0.0328859302813836,-0.2304867331911633,-0.8839368424759768,0.028185241951274743,-0.2316721758686923,-0.7557147342267857,0.051825419586813914,-0.1965059836670529,-0.6350693196613717,0.04603477346486338,-0.3520670149714733,-0.7158220532648327,-0.039568008314476294,-0.3594661469527844,-0.7598183016046777,0.0025775132786766157,-0.34387516216549174,-0.6341208684910958,0.042318989353373415,-0.31087464056442105,-0.5350792795336391,0.06860137707103643
fist,0.0,0.0,0.0,0.23378616092872265,-0.2573639815232332,0.04841587992747702,0.35398918464127743,-0.5389216827870754,0.060407998494659526,0.29273761494180345,-0.7655340597175916,0.07109254234599743,0.15413802522871628,-0.8016815027200331,0.07670774790144708,0.23521898017698026,-0.885023822327016,-0.0032583881828941123,0.09486227355278613,-0.9950377477004572,0.03001715688731822,0.07466136282616871,-0.8541457925065116,0.04417807283900662,0.10634323427699212,-0.7454179168640117,0.04643531641675509,0.01999359272855987,-0.9004963810955988,-0.027789156954486128,-0.06536571786887081,-0.9740204012595266,0.03588223845422632,-0.08299888862421931,-0.8510142250825815,0.05830548655944496,-0.05526986419009842,-0.7251494340328872,0.05600974550078529,-0.17936857715353607,-0.836104767184891,-0.037851968192034076,-0.2293692703556203,-0.8872212477900724,0.02194975678325393,-0.23046132275426692,-0.7582830158579594,0.04689256340619176,-0.19583074029135156,-0.6367491365387151,0.04216923697205864,-0.3511586642635921,-0.7189301362850835,-0.04282957932387962,-0.3579115152236864,-0.763426730393878,-0.00271740548280253,-0.3415074786273824,-0.636259420426481,0.03675215739843405,-0.3088299479592522,-0.5369080825115491,0.06335427243040168
fist,0.0,0.0,0.0,0.21290978555834558,-0.2650022573881205,0.036385156640012344,0.3253030533464252,-0.5467399352558874,0.03616726961405804,0.28239825148491476,-0.7612879433847597,0.03231517471520357,0.15417036745987556,-0.8136441598367207,0.024061441832034076,0.22297207923694753,-0.8904895977657926,-0.00397010329972439,0.07299811173540097,-0.9973192600172995,0.005056607717828535,0.04824635769778672,-0.8599643091081378,-0.002004570573670666,0.08343372041231766,-0.7513582492542604,-0.012093873342412954,0.015476330803512094,-0.8942178995022088,-0.033205925458780275,-0.08965450579332618,-0.9758311032669006,0.00581575414517974,-0.11131453289035188,-0.8514425458284257,0.018206144182254084,-0.07455270204981167,-0.7303231611609071,0.013431250855785256,-0.18231516697243236,-0.8240564969293268,-0.052400600154445434,-0.24957416663958545,-0.8986399853458826,-0.016263670440649986,-0.2583991877523442,-0.765747360728265,0.010312371839654732,-0.21746859195984378,-0.6509532411588157,0.012664400261362499,-0.3563366806738631,-0.7048948342919316,-0.06837816391612501,-0.3827414444345346,-0.7720069320831244,-0.0463449278761818,-0.37325488005528173,-0.6438493476356899,-0.0058546144368962025,-0.33890335507723734,-0.5459642157788698,0.02536253891471068
fist,0.0,0.0,0.0,0.22105756763570253,-0.2750429143458807,0.03955403519549914,0.3367688331760227,-0.5576991813198834,0.04076066696774544,0.2863867339193932,-0.7743686550985213,0.03881488536065727,0.15016793094705166,-0.8120919256111586,0.032337375726238106,0.22967766681945687,-0.8956788015442231,-0.0048625287819505595,0.08506311134416658,-0.996316759177116,0.010825085277196072,0.06110425589019986,-0.8588580554650553,0.01104159637646909,0.09294876261540373,-0.7449144069027287,0.005800198229326596,0.016761412703019642,-0.9016248448706113,-0.03391058440670579,-0.08188653849402562,-0.9819304365256343,0.012828502704097071,-0.10274906723885925,-0.8618778058262144,0.028880669607124758,-0.07174005006103919,-0.7376090722365851,0.02462013546229765,-0.18448074046685442,-0.8295611190639826,-0.05139053876306132,-0.24670599580247526,-0.9041599378984272,-0.008831876317641197,-0.2524692834357755,-0.7759067876854618,0.019458900312414606,-0.21504057497732554,-0.6571796862298854,0.021042257364446326,-0.3602914725646935,-0.7057078060457903,-0.064868258886361,-0.3856702932699093,-0.7845024215823235,-0.03642282532748344,-0.37239665186630505,-0.6581345663773053,0.008570888147217504,-0.33907150597835833,-0.5569938470987685,0.04166309583368817
fist,0.0,0.0,0.0,0.1008798638577677,-0.34620180105586473,0.0012474680853375984,0.03703266784913789,-0.6506320368097886,-0.0296760607670293,-0.13828466146460663,-0.7927441541548091,-0.06712990585600101,-0.28814380189661853,-0.7925451936902957,-0.1028410640225852,0.14817603622468714,-0.8193364637399314,-0.036183033326493606,-0.16296220685710253,-0.9813121582938215,-0.10232187997190341,-0.19162863322911405,-0.8156400362209852,-0.14662854326719574,-0.12162057117003042,-0.727487654855876,-0.17336181196613767,0.021705112897195827,-0.7876550033842691,-0.06863926507434966,-0.24517755269433555,-0.929436901624993,-0.1141712968555124,-0.26163001721705087,-0.7803613983003181,-0.12334887360360107,-0.19264300920849095,-0.7009586718074913,-0.13095454898211545,-0.12602671645706726,-0.7102485596077234,-0.10199244525311868,-0.3742835507850527,-0.8522895209532825,-0.13499987693369572,-0.3754091511907722,-0.6938055364959398,-0.10390987923496425,-0.2933121684076594,-0.6185312396417665,-0.08752177030520843,-0.28832157675611436,-0.600666247932332,-0.1369949219040315,-0.4779308994374064,-0.6608761979490758,-0.17292742070890793,-0.45399899523020504,-0.52448350312387,-0.1498077081201543,-0.3762397650744526,-0.4615212666813572,-0.12705330329400766
fist,0.0,0.0,0.0,0.1032108729666921,-0.339571126343808,-0.005049588035425949,0.04572462573896807,-0.6531019931396934,-0.035737253209577574,-0.14163035002584373,-0.8035106232787002,-0.07125793514420996,-0.29887029734749876,-0.8118016508393263,-0.10262499592901234,0.16152217388631665,-0.8265857394922076,-0.025382770374764066,-0.14791868315484807,-0.9843611641755207,-0.09567215706123308,-0.17509450047226818,-0.8216806849682342,-0.14570314309525295,-0.10834772504016829,-0.7342520632130282,-0.17503854186335546,0.024811209341873874,-0.8054732820197307,-0.05626498487145882,-0.24146457645198668,-0.9399825110571689,-0.10419222403074604,-0.255127438292798,-0.7876032605341163,-0.11841948816663445,-0.18333389109105222,-0.7095789315085912,-0.12735043278461594,-0.12656419173470587,-0.7344915949300316,-0.0900883013841064,-0.3714627385569519,-0.8688734376792249,-0.1270799217459512,-0.3728808209157355,-0.705573997596377,-0.10113001973764253,-0.2922416608484687,-0.6324763332687239,-0.08579254002631873,-0.2875786402721606,-0.6311740359469343,-0.1262860464167874,-0.4692783472654424,-0.6943539953081767,-0.16395321929709086,-0.4500844182841398,-0.5506711337129867,-0.14135541779957073,-0.37893371688700145,-0.48513634782333126,-0.1170485856513264
